CLIENT,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
187,1,55,164,1,1,25,,,,923.9675,456.4010714,0,,,,1531.133214,1518.616071,6,4,762.4703571,762.4703571,160.7142857,140.4821429,302.9596429,24,24,3,6,10,1,0,1,2.701071429,0,15.75
448,0,23,159,1,1,5,1,,,39.75107143,0.013571429,2989.453929,0,,,1534.432857,1533.772143,6,5,1372.633929,1372.633929,367.8571429,0,986.2767857,33,33,12,0,9,1,1,1,1.710892857,213.2928571,22.42464286
1563,1,24,12,1,,,1,,,127.6814286,,,0,,,1544.125714,1544.125714,8,8,7073.65,7073.65,357.1428571,62.65714286,2905.035714,23,23,1,6,12,0,0,1,0,0,10.77178571
1523,1,42,111,1,,,,,,3248.681786,,,,,,1555.075,1555.075,6,6,1554.396429,1554.396429,0,0,1086.607143,11,11,0,0,8,0,0,0,0,0,0
1206,0,51,68,1,,,,,,79.51178571,,,,,,1580.435714,1580.435714,4,4,714.2857143,714.2857143,714.2857143,0,0,3,3,3,0,0,1,0,0,22.16589286,0,0
1576,1,66,219,1,,,1,,,2155.66,,,1031.077143,,,1580.531429,1256.563929,15,13,1585.698214,1256.563929,214.2857143,0,376.8535714,28,17,1,0,11,0,0,0,0,0,0
693,0,15,54,1,,,1,,,2889.781786,,,0,,,1581.509286,1581.509286,5,5,1457.848214,1457.848214,292.8571429,443.3125,712.5357143,65,65,10,27,21,1,0,1,0.213571429,0,17.10714286
1116,1,24,33,1,1,,1,1,1,124.1653571,0.481071429,,98.28178571,211.1464286,10166.98571,1583.967857,1377.1975,22,13,1928.221429,1673.418214,428.5714286,447.1385714,467.25,61,48,5,20,16,0,0,0,0,0,0
494,0,58,151,1,,,,,1,715.6910714,,,,,3571.428571,1584.629286,1482.645,4,3,1490.653571,1482.332143,564.2857143,0,515.0357143,19,17,3,0,9,1,0,0,4.361785714,0,0
743,1,57,203,1,,,,,,1928.705714,,,,,,1586.968571,1586.968571,3,3,1630.162857,1630.162857,285.7142857,341.4092857,596.9642857,39,39,3,20,13,0,0,0,0,0,0
1188,1,67,28,1,1,1,1,,,28.83821429,2236.031429,39221.835,0,,,1587.761429,1586.808571,9,7,2606.636071,2453.333929,250,215.875,1795.357143,35,31,3,10,12,0,0,0,0,0,0
998,1,37,7,1,,,1,1,,2435.475714,,,0,242.6239286,,1604.7025,1158.760357,8,4,1721.364286,1559.132143,392.8571429,159.875,1162.667857,28,18,3,6,14,0,0,0,0,0,0
826,0,30,108,1,,1,1,1,,0,,62103.26857,0,0,,1610.243571,1504.473929,18,13,1689.403571,1478.895,196.4285714,174.4935714,107.1428571,43,32,6,17,1,0,0,1,0,0,2.821428571
615,1,34,132,1,,,,,,2509.531429,,,,,,1627.375714,1627.375714,3,3,2374.148214,2374.148214,989.2857143,963.8267857,416.8571429,49,49,3,30,13,1,0,0,2.8075,0,0
1453,1,80,54,1,,,1,,,3702.84,,,339.5896429,,,1633.836429,1109.768214,21,19,1616.6075,1109.768214,71.42857143,123.8428571,387.1785714,36,19,2,3,11,0,0,0,0,0,0
1283,1,63,174,1,,,,,,616.2014286,,,,,,1636.375357,1636.375357,6,6,4158.575,4158.575,64.28571429,227.8607143,3734.857143,18,18,1,4,10,0,0,0,0,0,0
508,0,53,0,1,,,,,,1329.243929,,,,,,1639.662857,1639.662857,3,3,1299.107143,1299.107143,0,60.35714286,1225,6,6,0,1,1,0,0,0,0,0,0
1025,1,55,35,1,,,1,,2,5558.475357,,,707.3932143,,10121.47071,1650.426429,1607.651786,6,5,2203.4525,2203.4525,553.5714286,339.7203571,545.5714286,22,22,4,9,5,0,0,1,0,0,12.96428571
284,1,66,23,1,,,,,,2505.563571,,,,,,1650.641786,1650.641786,2,2,1661.7675,1661.7675,175,547.9825,597.5714286,20,20,1,9,7,0,1,1,0,0.893214286,14.98821429
306,0,52,78,1,1,,,,,224.4542857,901.3535714,,,,,1663.3025,588.8546429,4,2,1266.821429,1266.821429,0,0,195.3928571,4,4,0,0,3,0,1,0,0,5.357142857,0
1053,1,82,62,1,,,,,,107.1428571,,,,,,1663.394643,1663.394643,3,3,1509.160714,1509.160714,392.8571429,0,572.75,19,19,2,0,13,0,0,0,0,0,0
698,1,51,102,1,1,,,,,64.74285714,1841.062143,,,,,1664.443214,1659.095,3,2,28.67857143,28.67857143,0,0,26.28571429,3,3,0,0,2,0,0,0,0,0,0
1337,0,65,175,1,1,6,,,,0,3930.255,3644.262143,,,,1665.110714,1654.392143,7,6,1297.24,1297.24,0,0,1297.24,7,7,0,0,7,1,0,0,3.900178571,0,0
1130,1,33,31,1,,,1,,,0.448214286,,,1776.065357,,,1673.4525,1537.3425,25,22,2004.638214,1731.511071,53.57142857,500.7046429,861.9285714,66,52,1,31,14,0,0,1,0,0,16.92857143
337,0,47,150,1,1,,1,,,188.9532143,3591.730714,,874.18,,,1675.886786,1228.220357,8,4,1252.951786,1216.323214,392.8571429,174.4775,197.7857143,23,22,5,7,6,0,0,0,0,0,0
1,0,51,7,1,,,1,,,1333.802857,,,0,,,1678.946429,1318.698214,25,23,1891.353214,1335.619643,250,283.0892857,247.6071429,50,30,3,12,9,1,0,0,26.97267857,0,0
790,1,30,122,1,,,1,,,4.027142857,,,0,,,1691.19,1691.19,5,5,1286.822857,1286.822857,214.2857143,548.0828571,521.0614286,39,39,3,27,8,1,0,0,6.080178571,0,0
234,0,54,150,1,,,1,,,856.3446429,,,418.7875,,,1695.435357,1287.684643,6,4,1576.862143,1170.893571,357.1428571,0,406,9,7,1,0,4,0,1,0,0,0.214285714,0
1261,1,22,148,1,,,1,,,958.0035714,,,336.21,,,1696.090357,1159.682143,26,23,1700.436071,1144.218571,185.7142857,55.62821429,199.5,42,22,4,6,6,0,0,1,0,0,6.163571429
956,1,52,139,2,,,1,,,3611.397857,,,0,,,1699.132857,1278.536429,13,10,1647.460357,1238.996071,71.42857143,118.7210714,624.2142857,27,20,1,4,11,0,0,1,0,0,19.95821429
1018,1,36,51,1,,,,,1,1400.936786,,,,,1278.5925,1703.351429,1593.966429,6,5,2107.729643,2096.1225,1332.142857,584.8446429,54.32142857,38,37,6,26,2,1,0,0,2.641785714,0,0
290,0,66,24,1,,,,,,132.9814286,,,,,,1723.189643,1723.189643,9,9,4068.572857,4068.572857,164.2857143,108.7157143,3791.535714,28,28,1,12,14,0,0,0,0,0,0
1325,1,24,134,1,1,,,,,14561.74036,9648.365714,,,,,1723.425,1657.503214,7,5,1865.396071,1508.253214,285.7142857,749.6817857,467.3571429,62,61,10,39,6,0,0,0,0,0,0
1044,0,2,70,1,2,1,,,,84.14428571,69302.39286,45697.57214,,,,1729.079643,1726.966071,4,3,1429.571429,1429.571429,732.1428571,249.3928571,444.6428571,18,18,4,10,3,0,0,0,0,0,0
827,1,57,50,1,,,1,1,,49.19357143,,,0,0.464285714,,1755.281786,1750.404286,9,6,1474.321429,1455.035714,607.1428571,17.85714286,843.25,26,23,4,1,17,0,1,1,0,7.928571429,12.24214286
475,0,68,113,1,1,1,,,,9428.947857,3586.751786,0,,,,1758.768571,1757.7225,5,4,1351.669286,1351.669286,178.5714286,214.0621429,944.75,23,23,2,6,14,0,1,0,0,42.68857143,0
1061,1,21,80,1,,,,,,2279.742857,,,,,,1785.737857,1785.737857,2,2,2933.65,2933.65,0,94.75,2371.857143,18,18,0,1,14,0,0,0,0,0,0
1473,1,54,34,1,1,,,1,1,29.02428571,14447.80143,,,653.91,1132.590357,1787.1275,939.1289286,14,5,3875.137857,3794.580714,357.1428571,444.5975,2076.785714,48,38,1,26,11,1,0,0,4.929642857,0,0
1462,0,36,38,1,,,,,,893.9132143,,,,,,1796.778929,1796.778929,3,3,2310.246429,2310.246429,325,321.5321429,728.3571429,18,18,2,6,7,0,0,0,0,0,0
1529,0,1,36,1,1,,,,,742.2635714,85471.00071,,,,,1802.995357,1786.6225,6,4,3688.597857,2260.026429,785.7142857,69.07142857,316.0621429,12,11,2,1,5,0,0,0,0,0,0
95,1,35,151,1,,,1,,1,3662.217857,,,0,,2812.066786,1808.9675,1395.194286,18,13,2289.280714,1895.194286,1214.285714,0,60.39285714,26,17,6,0,2,0,0,1,0,0,6.071428571
1333,1,34,198,1,,,,,1,15106.0975,,,,,1113.318214,1813.003214,1636.897857,6,5,1468.6275,1454.913214,589.2857143,226.5203571,363.7142857,38,36,6,11,13,0,0,0,0,0,0
589,1,39,150,1,1,,1,,,168.1878571,2.151785714,,0,,,1824.772857,1803.781429,6,5,1115.285714,1115.285714,0,0,1115.285714,7,7,0,0,7,0,0,0,0,0,0
156,1,54,95,1,1,1,,,,417.8764286,6458.979286,9760.005357,,,,1830.454643,1826.049286,7,5,4655.535714,4655.535714,0,0,1012.678571,8,8,0,0,6,0,0,1,0,0,16.31785714
1557,0,77,150,1,,2,,,,55.55464286,,0,,,,1837.531429,1837.531429,10,10,1791.25,1791.25,0,0,0,2,2,0,0,0,0,0,1,0,0,8.107142857
390,1,50,67,1,1,79,,,,442.3460714,0.395714286,5468.865357,,,,1839.992857,1836.745357,6,4,701.9875,701.9875,89.28571429,213.9517857,397.1428571,38,38,2,29,6,1,0,0,1.379821429,0,0
1230,0,45,20,1,,1,1,1,,3.109285714,,9198.638214,0,382.2635714,,1845.285,1839.472857,31,26,2988.16,2061.475714,275,754.9767857,1011.316786,86,59,6,26,20,1,0,0,1.5475,0,0
702,0,71,168,1,1,1,,1,,238.2278571,391.9985714,4718.126071,,0,,1846.164643,1677.877857,15,8,1764.9275,1523.738214,496.4285714,676.5346429,479.3214286,46,40,4,24,12,0,0,0,0,0,0
1157,0,71,171,1,1,,1,1,,8214.665,86661.13821,,0,1.428571429,,1849.126071,1696.1325,16,10,3103.267143,2210.805714,678.5714286,661.7060714,736.2857143,87,75,16,31,16,0,0,0,0,0,0
777,0,5,22,1,,,,,,484.5646429,,,,,,1864.1025,1864.1025,8,8,1372.87,1372.87,96.42857143,492.6914286,780.1785714,36,36,3,20,10,1,0,1,0.99125,0,12.43857143
561,0,51,25,1,,,1,1,,269.3685714,,,0,619.2857143,,1886.713929,1297.77,20,14,1849.313571,1297.77,60.71428571,78.56428571,576,32,19,3,3,8,0,0,1,0,0,5.214285714
437,0,45,58,1,,,,,,3.4275,,,,,,1900.489643,1900.489643,12,12,3.392857143,3.392857143,0,0,0,1,1,0,0,0,1,0,0,54.33035714,0,0
186,1,40,26,1,,,1,,1,981.5882143,,,0,,8742.690357,1918.873929,1343.863929,23,18,1884.7275,1243.863929,332.1428571,73.24285714,239.5,34,18,4,4,4,0,0,0,0,0,0
130,0,60,147,1,,,1,,,12.75035714,,,681.5203571,,,1922.257143,1339.546429,24,22,1958.164286,1350.260714,185.7142857,85.37142857,496.0357143,45,24,6,11,3,1,0,0,0.067142857,0,0
767,0,58,9,1,2,3,,,,0,8036.430714,424.1864286,,,,1944.046786,1942.901429,5,4,3461.066071,1471.155357,0,81.72678571,313.25,13,11,0,4,5,1,0,0,0.686964286,0,0
1367,0,38,18,1,1,,,,,0,39664.08607,,,,,1946.596071,1946.575357,5,4,1832.178571,1832.178571,1071.428571,35.35714286,721.6785714,18,18,5,1,11,0,1,0,0,5.177142857,0
218,1,40,26,1,,,1,,1,121.6953571,,,0,,1280.531429,1950.901786,1373.158571,17,14,2083.9275,1363.697857,485.7142857,39,216.8571429,27,14,4,2,2,0,0,0,0,0,0
1042,1,61,83,1,,,1,,,13648.45964,,,0,,,1963.221071,1681.178571,35,30,2747.335714,2039.0875,164.2857143,883.6878571,703.1428571,96,74,8,40,17,1,1,0,0.916785714,14.5,0
412,0,51,116,1,1,,,,,376.8910714,2506.551071,,,,,1964.810357,1964.288571,3,2,941.6071429,941.6071429,0,28.61785714,909.5964286,11,11,0,4,6,0,1,0,0,0.893928571,0
872,0,26,152,1,,,,,,13775.455,,,,,,1967.900714,1967.900714,2,2,1650.621071,1650.621071,332.1428571,174.3710714,1123.321429,29,29,3,11,10,1,0,0,3.346607143,0,0
292,1,36,5,1,,,,,,1602.518214,,,,,,1971.430357,1971.430357,3,3,2370.030357,2370.030357,32.14285714,150.1375,2187.75,13,13,1,7,5,1,0,0,0.64125,0,0
602,1,65,103,2,,,1,1,,84.30642857,,,0,1053.802857,,1975.9375,1317.101429,23,17,2021.674286,1317.101429,250,287.7417857,433.5714286,64,27,7,27,6,0,0,0,0,0,0
1399,1,24,151,1,,1,,1,1,0,,0,,301.1157143,5921.967857,1988.645357,1632.653929,14,4,1680.815357,1461.696786,57.14285714,136.5639286,931.2903571,58,21,3,27,8,1,1,1,27.23375,5.142857143,11.17857143
581,1,44,102,1,1,,1,1,,0,14811.98107,,0,-1.428571429,,1993.030357,1990.647857,8,3,2176.454286,2174.097143,35.71428571,1039.611429,362.9285714,43,39,1,24,7,0,0,0,0,0,0
453,0,23,83,1,1,3,,,,605.08,26022.27464,1825.093571,,,,2003.296071,2003.238214,4,3,2670.389286,2670.389286,357.1428571,174.5357143,2125.821429,10,10,1,2,6,0,0,0,0,0,0
481,0,32,26,1,1,,,1,,68.42357143,253.7392857,,,0,,2005.0025,2003.5625,9,6,1350.535357,1349.106786,0,337.2857143,1006.963929,23,21,0,4,15,0,0,0,0,0,0
1536,0,70,63,1,,,,1,,1009.071071,,,,2.357142857,,2011.085,1494.221429,7,4,2824.178571,2822.75,1946.428571,17.03571429,460.3571429,25,23,7,1,11,1,0,0,1.375714286,0,0
1418,1,64,83,1,,,,,,1463.998929,,,,,,2013.586429,2013.586429,2,2,1044.7675,1044.7675,178.5714286,475.6253571,388.3921429,23,23,2,16,4,0,0,0,0,0,0
1601,1,22,139,1,1,6,,,,0.725357143,12657.74,44575.35214,,,,2021.48,2021.446786,6,5,1024.791071,1024.791071,0,289.7196429,731.6785714,12,12,0,7,4,0,0,0,0,0,0
1213,1,36,152,1,,,1,,,1615.341786,,,0,,,2035.054643,2035.054643,11,11,1494.714286,1494.714286,1285.714286,0,204.9642857,17,17,8,0,5,0,1,0,0,2.392857143,0
1429,1,28,150,1,,,1,1,1,0,,,0,1767.785357,1621.421786,2063.340714,1619.258929,23,17,2475.149643,1619.258929,142.8571429,36.10357143,978.3257143,40,20,1,1,10,0,0,0,0,0,0
1591,0,10,170,1,,,1,,,154.5571429,,,0,,,2064.840714,1524.1675,10,8,2517.090714,1528.6375,0,0,985.3571429,15,8,0,0,5,0,0,1,0,0,18.53571429
843,0,36,151,1,,,,,,80.92857143,,,,,,2098.15,2098.15,4,4,2136.121429,2136.121429,357.1428571,643.5857143,1130.178571,23,23,1,8,11,0,0,0,0,0,0
1342,1,27,211,1,,,1,,,14998.11107,,,0,,,2105.404286,2105.404286,6,6,2191.4075,2191.4075,500,603.8228571,1080.2275,40,40,4,18,14,0,0,1,0,0,16.15321429
1272,1,35,96,1,,1,,,,5786.205714,,5861.208929,,,,2108.401786,2108.401786,5,5,1930.168571,1930.168571,714.2857143,288.3114286,924.3214286,18,18,3,4,9,0,0,0,0,0,0
627,1,30,227,1,,2,,,,1604.266429,,4107.860357,,,,2108.435357,2108.435357,2,2,2152.142857,2152.142857,0,0,2148.75,4,4,0,0,3,0,0,1,0,0,9.3025
821,1,77,61,3,1,,,,,1054.237143,8.158928571,,,,,2121.826071,2116.465714,4,3,985.9717857,985.9717857,603.5714286,212.2946429,149.1771429,28,28,5,16,6,0,0,1,0,0,10.25
66,1,62,91,1,1,1,,1,,101.3239286,4104.848929,0,,671.9992857,,2135.977143,0.017857143,9,1,12005.12964,9965.385714,0,962.9582143,0,23,5,0,14,0,0,0,0,0,0,0
1291,0,33,226,1,1,3,1,,,1728.6575,5836.790714,36624.94821,0,,,2145.388214,1787.684286,7,5,2074.003571,2074.003571,642.8571429,300.4321429,57.14285714,15,15,2,7,3,0,0,1,0,0,11.10142857
93,0,31,8,1,2,,1,1,,8.870357143,3655.818929,,23.06428571,1.428571429,,2186.541071,1367.827857,25,17,2137.954643,1356.104643,32.14285714,0,220.3214286,36,16,1,0,8,0,1,0,0,3.392857143,0
493,1,47,92,1,,,,,,2161.553214,,,,,,2201.577143,2148.898571,12,11,2213.773571,2161.095,800,412.7735714,887.6071429,52,51,8,18,18,0,0,0,0,0,0
371,1,49,70,1,,,1,,,201.3167857,,,65.4925,,,2222.407857,2222.407857,4,4,1127.235714,1127.235714,107.1428571,337.5571429,679.0357143,21,21,1,9,10,0,0,0,0,0,0
534,0,38,71,1,,,,,,0,,,,,,2227.931429,2227.931429,17,17,2113.277857,2113.277857,0,463.0696429,1649.029643,24,24,0,4,19,0,0,0,0,0,0
43,0,65,83,1,,,1,,,26315.77036,,,0,,,2230.964286,1716.591071,22,18,2242.764643,1812.185357,410.7142857,334.5978571,551.6428571,51,37,7,10,13,1,1,0,73.04178571,1.964285714,0
1315,0,40,88,1,,,1,1,1,2926.482857,,,289.6335714,0.714285714,2475.792857,2233.345714,1559.934643,12,4,2605.815,2021.116071,535.7142857,579.3417857,1422.917143,43,17,3,23,11,1,0,0,2.724642857,0,0
774,0,29,33,1,,,1,,2,83.05642857,,,0,,337.7471429,2256.241786,1475.583214,20,16,2208.916071,1475.583214,421.4285714,0,160.4285714,30,15,4,0,2,0,0,0,0,0,0
863,1,26,151,1,,,1,1,2,21.93678571,,,0,1.178571429,63.80321429,2284.4875,1621.39,23,14,3678.240357,2135.096429,642.8571429,1120.185714,805.3571429,55,23,7,18,8,0,0,1,0,0,22.60714286
1532,1,35,101,1,,2,,,,883.8357143,,0,,,,2285.725357,2285.725357,4,4,1500.237857,1500.237857,0,231.2735714,1265.571429,14,14,0,5,8,0,0,0,0,0,0
1412,1,40,149,1,,,,1,,5.257142857,,,,536.6857143,,2288.5075,1855.948929,11,5,1559.593571,691.0121429,0,863.2242857,273.2285714,35,9,0,23,7,1,0,0,6.795535714,0,0
1168,0,85,205,1,1,,1,1,,5308.645,23934.50821,,0,0,,2298.922857,1974.2225,9,4,1814.268929,1474.001071,535.7142857,336.7432143,609.4535714,37,19,3,15,12,0,0,0,0,0,0
1068,1,46,24,1,,,,1,,3002.503929,,,,1020.846071,,2312.152143,2234.508929,8,3,1899.013214,1821.403929,766.0957143,251.6907143,414.6071429,25,21,3,6,5,0,0,0,0,0,0
158,1,0,152,1,1,,,,,326.6303571,16117.89714,,,,,2353.784286,2353.453214,5,4,1208.428214,1208.428214,0,1208.428214,0,13,13,0,13,0,0,0,0,0,0,0
601,1,61,33,1,1,2,,,,865.6828571,92884.32964,0,,,,2363.577857,2357.148929,4,2,2875.392857,518.25,0,380.75,137.5,6,5,0,4,1,0,1,0,0,6.8625,0
1467,0,40,115,2,1,,1,,,5013.776071,6003.515357,,1568.879643,,,2383.048929,2379.113571,7,6,3810.343571,2238.915,464.2857143,893.0221429,881.6071429,33,31,3,19,9,0,0,1,0,0,5.071428571
321,0,44,51,1,1,,1,,,166.755,2691.266786,,0,,,2409.996429,2048.842143,5,3,2017.089286,2017.089286,778.5714286,179.9464286,1056.857143,37,37,4,8,24,0,0,0,0,0,0
22,1,54,0,1,,,,,,2492.146786,,,,,,2423.411071,2423.411071,7,7,3587.078214,3587.078214,1392.682143,466.84,1273.107143,29,29,4,12,9,0,1,1,0,1.107142857,30.56035714
249,0,25,196,1,1,,,,,42.99535714,1733.5775,,,,,2428.688571,2428.688571,2,2,1797.155357,1797.155357,192.8571429,563.2467857,1041.051429,22,22,3,10,9,0,0,1,0,0,11.75
993,0,19,38,1,1,3,,,,2.045,5401.167143,0,,,,2443.729286,2437.029286,7,6,3551.010714,3551.010714,0,438.8032143,3108.814643,25,25,0,12,12,1,0,0,0.274642857,0,0
648,0,7,152,1,1,,,1,,2164.632857,14.32821429,,,482.975,,2443.782857,1799.699643,18,4,2560.158571,1928.3075,0,698.5185714,1271.068571,36,15,0,13,9,1,1,0,0.775178571,8.214285714,0
1182,1,47,86,1,,,1,1,,3044.598929,,,0,512.8,,2450.174643,1928.656429,13,7,2266.728929,1787.4875,89.28571429,753.8196429,911.2882143,53,18,1,34,13,1,0,0,6.997321429,0,0
46,1,45,95,1,1,1,,,,503.9935714,3628.388571,1891.052143,,,,2470.373214,2469.470357,6,5,4293.023214,2677.916071,964.2857143,407.1660714,591.8571429,35,32,5,9,16,0,1,0,0,7.1525,0
1401,1,51,81,1,1,,,,,881.6421429,1430.146071,,,,,2471.108929,2460.435,8,7,4216.821429,4216.821429,1428.571429,341.6785714,2444.428571,17,17,1,2,13,0,0,0,0,0,0
1159,0,33,128,1,1,,,,,467.1382143,21.53428571,,,,,2501.046071,2500.002857,7,6,4964.964286,2464.964286,1250,0,1211.392857,25,20,5,0,11,0,1,1,0,0.893928571,4.830714286
1005,1,28,87,1,,,1,1,1,16.22892857,,,0,2.357142857,983.1507143,2507.113214,1611.794286,31,22,2408.781786,1611.794286,117.8571429,70.76535714,555.9346429,52,24,4,4,11,0,0,1,0,0,10.96428571
1221,1,86,17,1,,,1,,,2577.329286,,,0,,,2524.253571,1708.685714,26,24,2611.156786,1708.685714,403.5714286,160.5821429,306.2142857,47,25,7,3,6,0,0,0,0,0,0
1524,0,25,115,1,,,,,,91.43357143,,,,,,2526.864643,2526.864643,4,4,1461.428571,1461.428571,1142.857143,26.89285714,285.7142857,14,14,4,2,3,0,0,1,0,0,31.80142857
1254,1,39,180,1,,,,,,740.4503571,,,,,,2555.518571,2555.518571,7,7,2398.979286,2398.979286,750,364.9792857,1278.571429,36,36,4,17,13,0,0,1,0,0,2.107142857
378,1,75,44,1,1,,1,,,3677.939643,16080.90393,,0,,,2567.296071,2567.187857,3,2,1556.885714,1556.885714,0,62.77857143,1490.392857,8,8,0,1,5,0,0,0,0,0,0
687,0,43,57,2,,,,,,338.5896429,,,,,,2610.36,2610.36,5,5,1199.0325,1199.0325,22.55714286,180.3271429,988.5357143,20,20,1,8,9,0,0,0,0,0,0
679,0,39,71,1,2,,,,,0,28.65821429,,,,,2622.007143,2608.217857,4,3,2848.217857,2848.217857,714.2857143,841.075,1290.357143,16,16,3,3,8,0,1,1,0,3.392857143,6.9675
928,0,83,24,1,,26,,,,10594.5225,,69777.20536,,,,2693.3825,2693.3825,6,6,2457.778214,2457.778214,0,128.8142857,2286.464286,14,14,0,4,4,0,0,0,0,0,0
319,1,40,150,2,1,1,1,,,6808.313571,29032.54964,696.8657143,136.0403571,,,2703.637857,2694.670357,12,9,1571.948214,1571.948214,414.2857143,196.0196429,476.8928571,32,32,4,15,11,1,0,0,5.415,0,0
281,1,30,140,1,,1,,,,355.7167857,,26801.155,,,,2708.711071,2708.711071,2,2,1388.214286,1361.928571,771.4285714,230.1785714,385.2857143,11,10,4,3,2,0,0,0,0,0,0
1294,0,51,172,1,,,1,,,980.1721429,,,0,,,2710.374286,2025.514286,18,14,2680.313929,2096.942857,1321.428571,47.51142857,39.28571429,22,13,3,2,2,0,0,0,0,0,0
1316,0,63,158,1,1,,1,1,,2145.81,5861.004643,,0,43.32142857,,2713.495,2665.039286,4,2,2985.423571,2874.767857,400,507.8164286,2029.25,41,39,4,26,10,0,0,1,0,0,3.3175
1117,0,55,117,1,,,1,1,2,393.8835714,,,2055.325357,0.714285714,11060.53393,2741.917143,2658.028571,11,6,1344.475,1340.010714,339.2857143,333.8321429,490.25,32,27,3,7,14,0,0,1,0,0,18.68464286
344,1,45,54,1,1,,1,,,2275.505357,41899.29107,,0,,,2757.281429,610.2178571,6,4,671.8964286,671.8964286,0,409,259.3607143,21,21,0,10,9,0,0,0,0,0,0
361,1,71,168,1,1,1,,,,1642.260357,1586.656786,1714.285714,,,,2776.88,2232.294643,10,8,2117.403571,2117.403571,357.1428571,176.1178571,864.1071429,19,19,1,5,10,0,0,0,0,0,0
1471,0,75,108,1,,,1,,,4428.725714,,,0,,,2781.927857,1763.239286,20,17,2780.513929,1763.239286,400,37.71428571,481.3721429,37,21,7,4,5,0,1,0,0,2.108214286,0
1040,1,65,14,1,1,4,,,,3135.429643,15743.12036,3678.571429,,,,2812.756786,2800.188571,8,6,804.1739286,804.1739286,0,0,192.7453571,6,6,0,0,3,1,1,0,1.4325,5.428571429,0
764,0,51,36,1,2,,,,,13436.16429,8.710714286,,,,,2867.806786,2857.153214,3,2,2395.308571,2395.308571,0,475.13,1920.071429,39,39,0,27,11,0,0,0,0,0,0
1184,0,28,80,1,,1,1,,,2282.524286,,0,793.6710714,,,2921.692857,2042.007857,8,3,3113.436071,2042,0,0,1162.321429,9,4,0,0,3,0,0,0,0,0,0
1572,0,48,151,1,1,1,,1,,346.2367857,0.201071429,7251.969643,,1.785714286,,2937.971786,2933.802857,3,2,1569.115,1569.115,342.8571429,796.615,418.9285714,31,31,3,25,2,0,0,0,0,0,0
457,0,73,0,1,,,1,,,427.5753571,,,0,,,2959.581429,2004.256786,17,14,2703.709643,2004.256786,464.2857143,100.8642857,335.8214286,27,16,2,5,3,0,0,0,0,0,0
465,0,27,43,1,,,,1,,1.708571429,,,,1.178571429,,2970.702857,2895.99,7,3,2968.420357,2946.047857,800,620.9146429,385.25,84,79,25,20,7,0,1,0,0,8,0
964,1,52,61,1,,,1,,,2445.966429,,,345.0017857,,,2985.016429,2234.686786,19,17,3729.8375,2234.686786,142.8571429,423.25,914.5357143,35,20,1,6,10,0,1,0,0,3.751071429,0
455,0,32,15,1,2,,,1,,33553.8475,1073.403571,,,530.3564286,,3024.153929,1683.008214,24,10,2577.418571,1682.997143,0,382.4396429,374.4285714,47,10,0,24,6,0,1,1,0,18.29214286,10.57142857
118,0,43,92,1,1,2,,,,1184.938214,5876.281429,23214.28571,,,,3098.8125,3075.161786,4,2,1618.580357,1618.580357,142.8571429,1209.508929,266.2142857,34,34,1,26,7,0,0,1,0,0,11.3825
1179,1,68,177,1,,,1,,1,0.000357143,,,0,,2190.591071,3125.235714,2350.914286,37,32,3188.399286,2350.914286,428.5714286,162.2607143,970.6428571,66,37,6,7,17,0,0,1,0,0,15.78571429
1151,1,22,45,1,,,1,,1,35454.3,,,12.34,,1651.299643,3153.458214,1986.254643,42,35,2921.866071,2037.361786,112.13,222.4639286,457.3571429,66,36,6,11,7,0,1,1,0,9.25,21.27107143
1600,0,44,200,1,1,,1,,,243.6310714,7280.285714,,0,,,3211.069286,1624.565714,16,4,3235.036071,1610.471429,464.2857143,142.9828571,71.42857143,14,11,2,2,1,0,1,1,0,3.928571429,9.214285714
823,0,49,9,1,1,,,,,13177.15321,725.6314286,,,,,3214.316071,3214.316071,2,2,3481.531071,3481.531071,0,1800.720357,230.8214286,52,52,0,44,5,0,0,0,0,0,0
604,1,47,44,1,,,,1,,5645.113929,,,,1044.143571,,3232.981429,3232.265,6,4,2387.4,2385.971429,0,0,2132.821429,13,11,0,0,8,1,0,0,3.079821429,0,0
1287,1,40,176,1,,,1,1,,2962.521786,,,0,315.0121429,,3261.070714,2422.837143,18,14,3053.171786,2476.408571,678.5714286,12.46071429,689.5357143,42,26,7,1,10,0,1,0,0,1.964285714,0
1329,0,16,149,1,,45,,,,715.9089286,,90062.94607,,,,3261.152857,3261.152857,6,6,2479.685,2479.685,714.2857143,131.8642857,1628.749286,32,32,3,8,20,1,0,1,13.35714286,0,7.964285714
393,1,60,170,1,,,,,,208.6057143,,,,,,3285.735,3285.735,3,3,3931.714286,3931.714286,0,0,103.5714286,9,9,0,0,4,0,0,0,0,0,0
